project_index,omniclass_element,life_cycle_stage,gwp,ep,ap,sfp,odp,nred
147,Shell - Enclosure,B4-B5,18787.8,6.42,133.01,1687.143,7.595745348554e-05,253857.90000000002
147,Shell - Enclosure,C2-C4,24576.9,0.25,4.1,84.721,2.2073302954764205e-05,13856.4
147,Shell - Enclosure,D,-6059.4,-0.6,-19.03,-233.349,2.9090593158788997e-05,-59648.899999999994
147,Shell - Superstructure,A1-A3,3218789.9,521.26,13442.82,180069.914,-0.0027238141447594,25263649.9
147,Shell - Superstructure,A4,18258.899999999998,6.89,84.56,2795.61,6.2533356002e-10,259161.8
147,Shell - Superstructure,B4-B5,4670.6,2.21,24.24,454.624,1.89533935593e-06,49557.3
147,Shell - Superstructure,C2-C4,326008.6,45.49,774.19,14842.548,2.95226957519e-08,2569069.1
147,Shell - Superstructure,D,-164458.0,-11.17,-293.45,-2770.086,0.001220260775268979,-1563891.0
147,Substructure,A1-A3,7339.4,0.93,30.89,366.202,-3.3085e-05,88764.6
147,Substructure,A4,90.4,0.03,0.42,13.846,3.09704e-12,1283.5
147,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
147,Substructure,C2-C4,51.5,0.01,0.23,4.65,9.33758e-12,810.8
147,Substructure,D,-2025.1,-0.16,-3.96,-56.487,1.4333e-05,-18982.6
148,Interiors - Construction,A1-A3,557951.5,103.2,2203.03,30730.426,0.00655814168783,6599453.9
148,Interiors - Construction,A4,7513.5,2.75,34.75,1150.411,2.573751097e-10,106646.9
148,Interiors - Construction,B4-B5,36213.7,10.23,220.84,2788.19,2.9981958e-07,505724.8
148,Interiors - Construction,C2-C4,6113.1,1.4,27.35,504.668,9.946659195e-10,86409.9
148,Interiors - Construction,D,-275429.60000000003,-22.080000000000002,-546.23,-7651.191,0.00194708521632,-2584132.1
148,Interiors - Finishes,A1-A3,607701.4,223.68,2385.35,29974.795,0.015464244467086,9010653.1
148,Interiors - Finishes,A4,15567.0,5.63,72.07,2383.434,5.32898993e-10,220953.3
148,Interiors - Finishes,B4-B5,697761.3,237.26,2643.0099999999998,42631.57,0.01166018607765,12074791.1
148,Interiors - Finishes,C2-C4,58892.4,14.75,267.04,5101.049,2.8217286733e-08,883918.9
148,Interiors - Finishes,D,-59915.9,-5.97,-269.83,-2499.0449999999996,0.000214816516749,-606260.7999999999
148,Shell - Enclosure,A1-A3,4235237.5,830.83,17755.54,168034.934,0.88456516643852,42842641.6
148,Shell - Enclosure,A4,41536.6,15.23,191.98,6360.258,1.42220302e-09,589616.6
148,Shell - Enclosure,B4-B5,1069781.6,304.22,3486.3,45589.941,0.26849597738072,10065651.8
148,Shell - Enclosure,C2-C4,234087.4,34.61,258.12,3844.556,0.00017706507935425248,615049.1
148,Shell - Enclosure,D,-965131.4,-105.68,-5901.53,-48362.396,0.00055634489126301,-9351079.1
148,Shell - Superstructure,A1-A3,8629246.7,1483.45,32678.0,506186.416,0.008256985099552,87472301.8
148,Shell - Superstructure,A4,94741.9,35.67,438.94,14506.304,3.24459512e-09,1344783.5
148,Shell - Superstructure,B4-B5,102806.2,16.53,202.42,3564.288,8.168348423400001e-05,1403056.6
148,Shell - Superstructure,C2-C4,857110.5,134.62,2116.42,39730.748999999996,7.882103017000001e-08,6853000.1
148,Shell - Superstructure,D,-796542.8,-59.14,-1499.3,-17693.446,0.0057982728293,-7571485.1
148,Substructure,A1-A3,648778.9,120.02,2089.81,40452.871999999996,3.5388093e-05,5740133.6
148,Substructure,A4,7666.6,2.88,35.519999999999996,1173.866,2.62299e-10,108821.20000000001
148,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
148,Substructure,C2-C4,100826.6,11.91,234.73,4668.376,9.340319999999999e-09,813165.3
148,Substructure,D,99963.09999999999,8.71,207.94000000000003,3380.167,-0.00069161272364,942081.3
149,Interiors - Construction,A1-A3,460672.1,116.95,1896.99,25502.557,0.0074369505232027,5519782.8
149,Interiors - Construction,A4,4614.2,1.65,21.41,706.495,1.58029543421e-10,65493.1
149,Interiors - Construction,B4-B5,52171.700000000004,38.42,248.82999999999998,3269.763,0.0018331106780476,659184.1
149,Interiors - Construction,C2-C4,1530.8,2.19,6.59,133.62199999999999,8.42894642656e-11,18222.3
149,Interiors - Construction,D,-263167.2,-23.61,-626.09,-8368.133,0.001645872312364,-2500103.6
149,Interiors - Finishes,A1-A3,154550.2,18.39,288.99,5115.722,0.0010997852900704393,2490449.1
149,Interiors - Finishes,A4,6760.9,2.38,31.23,1035.16,2.315497044962e-10,95963.6
149,Interiors - Finishes,B4-B5,280866.4,45.37,746.08,14988.113,0.0001006125965692656,5360579.9
149,Interiors - Finishes,C2-C4,21025.4,4.7,95.22,1890.622,9.90210947881e-09,330569.8
149,Interiors - Finishes,D,-5452.799999999999,-0.71,-35.480000000000004,-326.375,1.2285875990999999e-06,-55100.0
149,Shell - Enclosure,A1-A3,1611752.0999999999,288.51,6094.73,67464.664,0.4139846743944587,14194917.6
149,Shell - Enclosure,A4,19194.0,7.16,88.87,2938.852,6.573743895265e-10,272441.2
149,Shell - Enclosure,B4-B5,266237.3,93.59,1887.32,24662.356,0.001057508907905784,4086748.2
149,Shell - Enclosure,C2-C4,112995.90000000001,9.76,123.14,2365.8070000000002,7.770666098952633e-05,405208.1
149,Shell - Enclosure,D,-297765.0,-33.68,-1832.61,-15379.464,0.00017501098969433898,-2868411.4
149,Shell - Superstructure,A1-A3,6280479.0,1020.01,30692.07,332743.23099999997,0.029613209418599032,63441963.5
149,Shell - Superstructure,A4,82203.5,31.41,400.41,12957.12,2.8111000638428e-09,1165925.8
149,Shell - Superstructure,B4-B5,188609.4,35.97,702.62,10483.474,0.001997686360232328,2164375.1999999997
149,Shell - Superstructure,C2-C4,609773.9,76.83,1504.77,29897.34,5.98233182887512e-08,5210020.399999999
149,Shell - Superstructure,D,-230354.80000000002,-14.24,-384.27,-2940.1610000000005,0.0017180047931934152,-2124242.8
149,Substructure,A1-A3,1004625.1000000001,178.22,2839.2,56585.148,-0.0006510626898054,8039140.5
149,Substructure,A4,7852.3,2.96,36.39,1202.3029999999999,2.6893602379999996e-10,111457.4
149,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
149,Substructure,C2-C4,187766.19999999998,21.73,428.61,8525.509,1.7051726438e-08,1484956.0999999999
149,Substructure,D,-35832.5,-1.4599999999999995,-47.4,148.63200000000006,0.00028210876837,-323588.6
149,Unknown,A1-A3,32.8,0.0,0.1,1.277,-1.53e-07,394.4
149,Unknown,A4,0.3,0.0,0.0,0.045,1.00906e-14,4.2
149,Unknown,B4-B5,33.1,0.0,0.1,1.323,-1.53e-07,398.7
149,Unknown,C2-C4,0.0,0.0,0.0,0.001,2.02821e-15,0.2
149,Unknown,D,-32.8,0.0,-0.06,-0.911,2.32368e-07,-308.0
150,Interiors - Construction,A1-A3,20583.3,5.78,103.09,1263.83,0.000229851248774542,258763.8
150,Interiors - Construction,A4,276.40000000000003,0.09,1.24,42.342,9.471986624e-12,3925.6
150,Interiors - Construction,B4-B5,5895.5,4.8500000000000005,44.67,550.465,0.000117009921268947,99145.8
150,Interiors - Construction,C2-C4,487.1,0.82,3.6199999999999997,26.304,2.889462667687e-11,3008.0
150,Interiors - Construction,D,-12582.9,-1.32,-46.42,-510.754,5.3848193124e-05,-125793.5
150,Interiors - Finishes,A1-A3,14399.800000000001,5.26,33.32,540.579,1.3187965632455001e-05,227227.9
150,Interiors - Finishes,A4,725.8,0.22,3.35,111.109,2.4852619836000002e-11,10299.8
150,Interiors - Finishes,B4-B5,26023.1,8.33,86.89,1617.362,1.0679870037228e-05,509353.2
150,Interiors - Finishes,C2-C4,2977.0,0.91,15.35,258.065,4.988642212e-10,43231.3
150,Interiors - Finishes,D,47.89999999999999,-0.11,-2.65,-33.432,2.2385867438441004e-06,-11083.7
150,Shell - Enclosure,A1-A3,84345.1,17.61,387.24,5779.219,0.003455990100737728,1327262.6
150,Shell - Enclosure,A4,1006.0,0.28,4.58,154.09,3.44675014009e-11,14285.2
150,Shell - Enclosure,B4-B5,22251.3,7.6,135.47,3180.127,3.73401187243392e-05,447376.8
150,Shell - Enclosure,C2-C4,5006.099999999999,2.04,15.14,155.988,4.0216029995940407e-08,21575.7
150,Shell - Enclosure,D,-19529.1,-2.08,-88.33,-857.461,7.288025896006409e-05,-209469.4
150,Shell - Superstructure,A1-A3,21075.7,4.74,81.38,1507.263,0.000234169426994933,204381.6
150,Shell - Superstructure,A4,288.3,0.09,1.32,44.125,9.870361325e-12,4090.9
150,Shell - Superstructure,B4-B5,9623.7,6.04,96.64,1434.614,4.8446606672445004e-05,158320.6
150,Shell - Superstructure,C2-C4,6333.7,34.29,453.24,7774.731,1.514667715283e-08,1314474.9
150,Shell - Superstructure,D,1381.7000000000003,-0.11999999999999995,-13.629999999999999,604.961,4.335808835858e-05,-121861.6
150,Substructure,A1-A3,7540.099999999999,1.51,24.900000000000002,515.279,1.2941033e-07,63489.6
150,Substructure,A4,83.4,0.04,0.39,12.779,2.858524e-12,1184.7
150,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
150,Substructure,C2-C4,2077.2999999999997,0.24,4.74,94.23100000000001,1.884686e-10,16412.9
150,Substructure,D,399.5,0.05,1.04,23.813000000000002,-2.5085595547999998e-06,3875.8
150,Unknown,A1-A3,22.9,0.0,0.11,2.678,7.55679473e-08,464.9
150,Unknown,A4,0.4,0.0,0.0,0.063,1.4142152999999999e-14,5.9
150,Unknown,B4-B5,114.5,0.26,2.68,49.815,7.59053344e-08,7760.3
150,Unknown,C2-C4,0.5,0.07,0.72,3.6060000000000003,2.9302737743e-12,201.0
150,Unknown,D,65.39999999999999,-0.02,-0.47000000000000003,-5.9190000000000005,-9.284614000000001e-09,-1861.3999999999999
151,Interiors - Construction,A1-A3,16757.7,3.32,98.03999999999999,1109.664,5.550524561512e-05,203354.5
151,Interiors - Construction,A4,264.9,0.09,1.24,40.584,9.077834746e-12,3762.0
151,Interiors - Construction,B4-B5,6864.5,4.03,53.53,622.609,9.8589332340492e-05,107586.0
151,Interiors - Construction,C2-C4,685.9,0.89,5.38,34.004999999999995,4.29125790938e-11,3503.3
151,Interiors - Construction,D,-8364.6,-1.03,-49.41,-441.332,1.2182380472213e-05,-91235.6
151,Interiors - Finishes,A1-A3,22814.2,3.9,68.99,1130.908,2.4987966082188e-05,329818.0
151,Interiors - Finishes,A4,1875.7,0.6900000000000001,8.66,287.191,6.4240410658e-11,26623.600000000002
151,Interiors - Finishes,B4-B5,13355.2,4.2,45.76,860.961,1.806561554e-08,270484.0
151,Interiors - Finishes,C2-C4,3018.2999999999997,0.8800000000000001,15.1,248.443,4.769138013400001e-10,41280.2
151,Interiors - Finishes,D,454.2,-0.08,-1.88,-12.234999999999998,-4.9430637599999995e-09,-8437.1
151,Shell - Enclosure,A1-A3,157701.1,34.51,701.12,10987.94,0.007363447924890249,2505265.2
151,Shell - Enclosure,A4,1987.5,0.65,9.120000000000001,304.247,6.8052841786e-11,28203.0
151,Shell - Enclosure,B4-B5,39538.4,16.12,259.79,6369.114,2.7257823851289997e-05,832081.1
151,Shell - Enclosure,C2-C4,17468.8,5.57,59.77,583.746,1.60252631993741e-07,77894.4
151,Shell - Enclosure,D,-26078.6,-3.84,-135.31,-1426.065,0.0001317939561499556,-385616.8
151,Shell - Superstructure,A1-A3,22156.5,5.56,106.1,1659.3110000000001,0.00053305609961706,279223.3
151,Shell - Superstructure,A4,442.5,0.16,2.06,67.752,1.515497431e-11,6280.8
151,Shell - Superstructure,B4-B5,3322.0,8.64,130.36,1620.2269999999999,3.54865184063e-06,157624.0
151,Shell - Superstructure,C2-C4,6550.9,52.269999999999996,273.03000000000003,1796.598,2.47882346173e-09,203543.0
151,Shell - Superstructure,D,3063.3999999999987,-2.86,-72.61,-797.947,4.181032571158999e-05,-295095.4
151,Substructure,A1-A3,40824.6,7.85,143.67,2736.956,-3.5352023123e-05,360591.4
151,Substructure,A4,418.2,0.15,1.94,64.03699999999999,1.43240468e-11,5936.4
151,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
151,Substructure,C2-C4,9945.3,1.74,34.21,680.8069999999999,1.36165295e-09,118580.90000000001
151,Substructure,D,-1987.4,-0.030000000000000006,-2.0700000000000003,36.521,1.6348744961e-05,-17644.6
151,Unknown,A1-A3,552.8,0.24,6.04,103.707,2.7021497e-08,8874.0
151,Unknown,A4,67.6,0.02,0.31,10.366,2.3184428349999997e-12,960.8000000000001
151,Unknown,B4-B5,2302.3,0.9,13.08,147.71,2.7050828e-08,11668.800000000001
151,Unknown,C2-C4,1681.9,0.63,6.73,33.639,2.69754255939e-11,1833.9
151,Unknown,D,766.4,-0.19,-4.46,-55.552,-9.758415999999999e-09,-17623.3
152,Interiors - Construction,A1-A3,72692.9,19.82,350.89,4434.21,0.0012074329695223,890173.6
152,Interiors - Construction,A4,1031.7,0.33,4.73,158.033,3.53454359e-11,14650.0
152,Interiors - Construction,B4-B5,27241.100000000002,11.88,157.19,2064.962,0.0002141712450762,337275.0
152,Interiors - Construction,C2-C4,1503.6,2.56,11.379999999999999,74.512,1.054146091e-10,8727.9
152,Interiors - Construction,D,-38537.5,-3.43,-97.38,-1247.529,0.0002434228849842,-379603.3
152,Interiors - Finishes,A1-A3,80633.1,22.3,213.46,2938.131,0.000205921074416,1282655.7
152,Interiors - Finishes,A4,2519.4,0.8,11.66,385.898,8.6322802e-11,35773.6
152,Interiors - Finishes,B4-B5,131876.6,35.54,418.76,7009.495,0.000361312011371,2322253.0
152,Interiors - Finishes,C2-C4,10253.1,2.3,46.07,900.847,2.91518219e-09,157006.2
152,Interiors - Finishes,D,-5064.5,-0.47000000000000003,-11.37,-157.258,2.9949066321e-05,-55743.8
152,Shell - Enclosure,A1-A3,495386.0,95.94999999999999,2924.39,28860.331000000002,0.011048464887029999,6671502.9
152,Shell - Enclosure,A4,3753.8,1.3199999999999998,17.36,574.772,1.28532051e-10,53283.3
152,Shell - Enclosure,B4-B5,59430.0,35.14,330.03,6254.781,0.00084556348749,848329.6
152,Shell - Enclosure,C2-C4,14387.800000000001,27.02,111.79,722.045,2.62313981465e-07,84601.6
152,Shell - Enclosure,D,-144278.6,-16.18,-911.74,-7415.358,0.00010123484558,-1480643.2
152,Shell - Superstructure,A1-A3,2129181.8,331.64,7571.09,112293.30099999999,-0.0032237592022370002,21546503.0
152,Shell - Superstructure,A4,21376.5,7.94,99.01,3272.959,7.32209011e-10,303415.2
152,Shell - Superstructure,B4-B5,25605.6,5.21,102.22999999999999,1468.167,0.00026925902357,287153.8
152,Shell - Superstructure,C2-C4,202345.3,24.53,479.85,9450.45,1.886622642e-08,1642437.7
152,Shell - Superstructure,D,-349203.9,-26.63,-664.96,-8615.856,0.0025061886352847,-3281930.1
152,Substructure,A1-A3,1058227.7,172.95,3744.06,56259.661,0.0034403584098000005,11105735.8
152,Substructure,A4,9844.3,3.71,45.589999999999996,1507.269,3.372606e-10,139728.8
152,Substructure,B4-B5,3874.2000000000003,0.73,5.44,107.695,2.2390000000000002e-09,67594.2
152,Substructure,C2-C4,66390.6,7.9399999999999995,156.35,3109.258,6.2228064e-09,541609.3
152,Substructure,D,-307448.5,-24.06,-595.19,-8152.261,0.00218613522161,-2872081.4
152,Unknown,A1-A3,573.5,0.060000000000000005,2.6599999999999997,24.208,4.210057e-08,7128.900000000001
152,Unknown,A4,3.1,0.0,0.01,0.46699999999999997,1.047e-13,43.3
152,Unknown,B4-B5,99.7,0.01,0.11,2.05,4.0580000000000004e-11,1666.9
152,Unknown,C2-C4,0.7000000000000001,0.0,0.0,0.055,1.0925e-13,9.5
152,Unknown,D,-212.7,-0.02,-1.41,-10.802,-9.53e-09,-2008.6
153,Interiors - Construction,A1-A3,102636.7,28.97,467.07,5952.34,0.001315861537042,1257130.8
153,Interiors - Construction,A4,1357.9,0.43,6.16,207.926,4.6501295e-11,19273.8
153,Interiors - Construction,B4-B5,25747.8,13.23,152.12,1824.864,0.00022533074573999998,344463.1
153,Interiors - Construction,C2-C4,680.4,0.5,3.04,60.821,8.7382566e-11,9722.2
153,Interiors - Construction,D,-48817.6,-4.14,-106.67,-1466.871,0.00032337535,-461595.8
153,Interiors - Finishes,A1-A3,116712.9,68.7,351.65,4705.231,0.0023026135774488,1863615.7
153,Interiors - Finishes,A4,6400.3,3.13,64.83,1543.394,2.096923811e-10,88829.4
153,Interiors - Finishes,B4-B5,213304.7,106.36,744.32,12336.604,0.00347928803239,3795712.4
153,Interiors - Finishes,C2-C4,14739.5,5.31,68.24,1285.142,5.7211452e-09,221993.9
153,Interiors - Finishes,D,-8968.7,-0.84,-17.93,-264.004,1.9667761293e-05,-113622.5
153,Shell - Enclosure,A1-A3,363689.1,88.12,1910.33,19266.014,0.00976530640793,5430688.6
153,Shell - Enclosure,A4,4400.7,1.4,20.13,673.83,1.507535174e-10,62465.1
153,Shell - Enclosure,B4-B5,84773.1,39.339999999999996,488.26,6048.08,0.000369409742568,1227788.9
153,Shell - Enclosure,C2-C4,20730.5,18.95,114.55,1055.375,1.66248954943e-09,140586.9
153,Shell - Enclosure,D,-48149.9,-6.69,-266.63,-2649.201,0.00017197417915311,-653043.2999999999
153,Shell - Superstructure,A1-A3,563943.8,184.44,3490.9399999999996,48420.701,0.035647772776283004,7182162.0
153,Shell - Superstructure,A4,18054.5,6.71,83.6,2764.398,6.18681012e-10,256268.7
153,Shell - Superstructure,B4-B5,42562.6,8.5,183.09,3103.225,0.00060519783188,546057.2
153,Shell - Superstructure,C2-C4,302512.3,629.87,2487.14,9702.588,8.25023166e-09,601937.8
153,Shell - Superstructure,D,-868.5999999999985,-18.82,-456.44,-5557.601000000001,0.000364383494005,-1913353.9
153,Substructure,A1-A3,111587.9,22.45,371.39,7642.778,2.6402182e-06,911232.8999999999
153,Substructure,A4,1077.6,0.39,5.0,165.03,3.690995e-11,15299.1
153,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
153,Substructure,C2-C4,25942.399999999998,3.0,59.2,1177.794,2.3557021e-09,205146.19999999998
153,Substructure,D,5773.7,0.64,14.46,319.027,-3.689554163e-05,55743.1
153,Unknown,A1-A3,133.89999999999998,0.02,0.52,7.234,1.6610200000000002e-06,1591.7
153,Unknown,A4,1.3,0.0,0.01,0.199,4.432e-14,18.4
153,Unknown,B4-B5,2.2,0.0,0.01,0.09,-8.98e-09,27.9
153,Unknown,C2-C4,0.0,0.0,0.0,0.004,8.7982e-15,0.8
153,Unknown,D,-76.2,-0.01,-0.15,-2.113,5.387999999999999e-07,-711.6999999999999
154,Interiors - Construction,A1-A3,19449.2,9.39,97.09,1229.984,0.00054415293423666,245574.2
154,Interiors - Construction,A4,208.7,0.030000000000000002,0.9,32.008,7.159998833e-12,2967.5
154,Interiors - Construction,B4-B5,8447.8,6.11,38.23,616.247,0.00028532865624984,112591.90000000001
154,Interiors - Construction,C2-C4,260.0,0.35,1.39,24.996000000000002,3.6972410539800003e-11,3741.6
154,Interiors - Construction,D,-9342.7,-1.16,-33.7,-419.339,3.52339449673e-05,-94531.3
154,Interiors - Finishes,A1-A3,40662.0,11.940000000000001,106.31,1576.192,0.000377357120559793,644305.2
154,Interiors - Finishes,A4,1306.7,0.42,6.0600000000000005,200.043,4.47460978133e-11,18544.4
154,Interiors - Finishes,B4-B5,61611.4,15.26,188.42,3376.965,3.3204755980716005e-05,1078119.5
154,Interiors - Finishes,C2-C4,7711.7,2.04,33.8,546.914,1.047275978972e-09,90619.4
154,Interiors - Finishes,D,7.800000000000011,-0.31,-7.63,-97.918,6.29110422e-06,-30983.4
154,Shell - Enclosure,A1-A3,528654.8,106.91,2516.21,26701.462,0.011106041240594512,6806044.100000001
154,Shell - Enclosure,A4,4966.7,1.7,22.9,760.628,1.70140702503e-10,70512.0
154,Shell - Enclosure,B4-B5,54195.5,21.990000000000002,309.59,3912.512,0.00017519994849956,927214.0
154,Shell - Enclosure,C2-C4,28685.5,18.48,109.22,1090.496,1.8978538378216103e-06,156388.3
154,Shell - Enclosure,D,-119512.1,-13.83,-696.73,-5965.306,0.0002124707633907716,-1289980.4
154,Shell - Superstructure,A1-A3,443550.4,73.16,1845.27,21064.931,0.001518424625779503,4754562.3
154,Shell - Superstructure,A4,6143.7,2.25,28.47,940.71,2.10421936298e-10,87206.8
154,Shell - Superstructure,B4-B5,16226.9,3.79,50.199999999999996,738.701,0.00010982976670952,225915.0
154,Shell - Superstructure,C2-C4,30825.5,4.2700000000000005,76.53999999999999,1374.94,2.69142743969e-09,233608.0
154,Shell - Superstructure,D,-18916.699999999997,-1.6700000000000002,-47.300000000000004,-487.54299999999995,0.000125603341340784,-196517.5
154,Substructure,A1-A3,220843.80000000002,39.01,653.73,12600.891,-0.00012183242355500001,1827528.5
154,Substructure,A4,1882.0,0.68,8.71,288.165,6.4457875e-11,26713.800000000003
154,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
154,Substructure,C2-C4,32651.800000000003,3.84,75.2,1496.0819999999999,2.99252604e-09,260590.09999999998
154,Substructure,D,3765.9000000000005,0.53,11.31,301.495,-2.1639048916799994e-05,37262.60000000002
154,Unknown,A1-A3,1758.3000000000002,0.3,6.85,95.482,2.2162657794999997e-05,20882.2
154,Unknown,A4,16.7,0.01,0.08,2.58,5.76896022e-13,239.10000000000002
154,Unknown,B4-B5,12.5,0.0,0.07,0.7230000000000001,1.627799e-09,147.3
154,Unknown,C2-C4,0.6,0.0,0.0,0.057,1.159956924e-13,10.1
154,Unknown,D,-996.5,-0.08,-2.01,-27.965000000000003,6.9612440614e-06,-9316.9
155,Interiors - Construction,A1-A3,9010.8,2.7800000000000002,50.85,694.966,0.0001299087344822621,113130.9
155,Interiors - Construction,A4,176.3,0.05,0.8,26.97,6.031889503e-12,2500.0
155,Interiors - Construction,B4-B5,2867.4,1.57,21.91,402.356,2.4028985111300003e-05,39773.2
155,Interiors - Construction,C2-C4,81.0,0.02,0.36000000000000004,7.295999999999999,1.33980447624e-11,1241.3
155,Interiors - Construction,D,-2357.0,-0.16999999999999998,-5.03,-68.284,1.5993879436800002e-05,-22148.7
155,Interiors - Finishes,A1-A3,24051.4,8.65,100.12,1618.759,0.000357262502167821,376720.69999999995
155,Interiors - Finishes,A4,1139.6,0.38,5.24,174.506,3.9034636493e-11,16177.0
155,Interiors - Finishes,B4-B5,81733.8,32.38,283.56,3763.4159999999997,0.00135495690609339,1035009.1
155,Interiors - Finishes,C2-C4,18513.1,6.710000000000001,73.7,487.256,5.8436669391e-10,45791.1
155,Interiors - Finishes,D,2808.2999999999997,-2.24,-52.199999999999996,-677.556,1.87679028e-06,-234974.4
155,Shell - Enclosure,A1-A3,121737.5,24.419999999999998,655.53,7129.171,0.007610003906400156,1677695.2
155,Shell - Enclosure,A4,1490.6000000000001,0.51,6.86,228.302,5.1066553609e-11,21163.9
155,Shell - Enclosure,B4-B5,29765.0,11.4,183.32999999999998,2222.629,4.7341282498499995e-05,398284.7
155,Shell - Enclosure,C2-C4,11027.7,5.85,48.86,325.138,2.006245534100766e-07,30836.4
155,Shell - Enclosure,D,-27892.5,-4.15,-165.5,-1622.397,0.00010723640471807,-407958.5
155,Shell - Superstructure,A1-A3,298299.2,52.29,1242.05,18075.659,0.000596828027146844,3098402.7
155,Shell - Superstructure,A4,3851.7,1.4100000000000001,17.8,589.8,1.31929003244e-10,54676.2
155,Shell - Superstructure,B4-B5,31781.6,8.879999999999999,186.24,4727.668,0.000187239316406584,381677.1
155,Shell - Superstructure,C2-C4,36051.5,62.35,479.19,3118.551,3.9015215122010005e-09,311253.2
155,Shell - Superstructure,D,-26519.0,-8.83,-217.22,-2730.954,0.000338704957849302,-942854.2
